mr,ref
"name[X-name], eatType[pub], food[French], area[city centre], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . it is located in the city centre . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[restaurant], food[English], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[English], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[English], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[English], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[English], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[English], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[X-near]",x name is located near x near . it is located in the city centre near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",x name is located in the city centre near x near . it is located near x near . it is located in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is located near the x near . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . it is located in the city centre . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . it is located in the city centre . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . it is located in the city centre . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . it is located in the city centre . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . it is located in the city centre . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . it is located in the city centre . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . it is located in the city centre . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near x near . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",x name is a coffee shop near x near . it is located near x near . <end> 
