mr,ref
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[X-near]",x name is a fast food restaurant near the x near in the riverside area near the x near is a fast food restaurant near x near in the riverside area is a fast food restaurant near x near in riverside . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",near the x near in the center of the center of the city centre near the x near . it is not a family friendly french restaurant called x name . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",near the x near in the center of the center of the city centre near the x near . it is not a family friendly french restaurant called x name . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",near the x near in the center of the center of the city centre near the x near . it is not a family friendly french restaurant called x name . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",near the x near in the center of the center of the city centre near the x near . it is not a family friendly french restaurant called x name . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",near the x near in the center of the center of the city centre near the x near . it is not a family friendly french restaurant called x name . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[X-near]",near the x near in the center of the center of the city centre near the x near . it is not a family friendly french restaurant called x name . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",located near the x near in the centre of the centre of x near in the centre of the centre of x near in the center of the centre of the city centre near the x near is a family friendly french restaurant near the x near in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",located near the x near in the centre of the centre of x near in the centre of the centre of x near in the center of the centre of the city centre near the x near is a family friendly french restaurant near the x near in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",located near the x near in the centre of the centre of x near in the centre of the centre of x near in the center of the centre of the city centre near the x near is a family friendly french restaurant near the x near in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",located near the x near in the centre of the centre of x near in the centre of the centre of x near in the center of the centre of the city centre near the x near is a family friendly french restaurant near the x near in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",located near the x near in the centre of the centre of x near in the centre of the centre of x near in the center of the centre of the city centre near the x near is a family friendly french restaurant near the x near in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[X-near]",located near the x near in the centre of the centre of x near in the centre of the centre of x near in the center of the centre of the city centre near the x near is a family friendly french restaurant near the x near in the city centre . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly french restaurant near the x near in the riverside area near the x near . it is a family friendly french restaurant near x near . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name coffee shop has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . it is located near x near . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name coffee shop has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . it is located near x near . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name coffee shop has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . it is located near x near . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name coffee shop has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . it is located near x near . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name coffee shop has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . it is located near x near . <end> 
"name[X-name], eatType[coffee shop], customer rating[1 out of 5], near[X-near]",x name coffee shop has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . it is located near x near . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near the x near with a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near the x near with a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near the x near with a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near the x near with a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near the x near with a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near the x near with a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[coffee shop], customer rating[3 out of 5], near[X-near]",x name is a coffee shop near the x near with a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",near the x near . it has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",near the x near . it has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",near the x near . it has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",near the x near . it has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",near the x near . it has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[1 out of 5], near[X-near]",near the x near . it has a customer rating of 1 out of 5 . it has a customer rating of 1 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name near x near . it has a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name near x near . it has a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name near x near . it has a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name near x near . it has a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name near x near . it has a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name near x near . it has a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], customer rating[3 out of 5], near[X-near]",x name near x near . it has a customer rating of 3 out of 5 . it has a customer rating of 3 out of 5 . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[X-near]",near the x near in the riverside area near the x near . it serves italian food . it is located near x near . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[no], near[X-near]",located near the x near in the city centre near the x near . it is not family friendly . it is located near the x near in the city centre near the x near . it is not family friendly . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[no], near[X-near]",located near the x near in the city centre near the x near . it is not family friendly . it is located near the x near in the city centre near the x near . it is not family friendly . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[no], near[X-near]",located near the x near in the city centre near the x near . it is not family friendly . it is located near the x near in the city centre near the x near . it is not family friendly . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[no], near[X-near]",located near the x near in the city centre near the x near . it is not family friendly . it is located near the x near in the city centre near the x near . it is not family friendly . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[no], near[X-near]",located near the x near in the city centre near the x near . it is not family friendly . it is located near the x near in the city centre near the x near . it is not family friendly . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[no], near[X-near]",located near the x near in the city centre near the x near . it is not family friendly . it is located near the x near in the city centre near the x near . it is not family friendly . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[yes], near[X-near]",x name is located near the x near in the city centre near the x near . it has a family friendly environment . it is located near x near in the city centre near x near . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[yes], near[X-near]",x name is located near the x near in the city centre near the x near . it has a family friendly environment . it is located near x near in the city centre near x near . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[yes], near[X-near]",x name is located near the x near in the city centre near the x near . it has a family friendly environment . it is located near x near in the city centre near x near . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[yes], near[X-near]",x name is located near the x near in the city centre near the x near . it has a family friendly environment . it is located near x near in the city centre near x near . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[yes], near[X-near]",x name is located near the x near in the city centre near the x near . it has a family friendly environment . it is located near x near in the city centre near x near . <end> 
"name[X-name], eatType[pub], food[Japanese], area[city centre], familyFriendly[yes], near[X-near]",x name is located near the x near in the city centre near the x near . it has a family friendly environment . it is located near x near in the city centre near x near . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[X-near]",near the x near in the riverside area near the x near . it is not family friendly . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
"name[X-name], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[X-near]",x name is a kid friendly japanese pub near x near in the riverside area near the x near . it has a family friendly environment . <end> 
