mr,ref
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese pub near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it has a family friendly environment . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly italian restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",Green Man is a kid friendly italian restaurant near Raja Indian Cuisine in the riverside area near the Raja Indian Cuisine . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",Green Man is a kid friendly italian restaurant near Raja Indian Cuisine in the riverside area near the Raja Indian Cuisine . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",Green Man is a kid friendly italian restaurant near Raja Indian Cuisine in the riverside area near the Raja Indian Cuisine . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",Green Man is a kid friendly italian restaurant near Raja Indian Cuisine in the riverside area near the Raja Indian Cuisine . it is family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the centre of the centre of the center of the city centre near Express by Holiday Inn . it is not family friendly . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the centre of the centre of the center of the city centre near Express by Holiday Inn . it is not family friendly . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the centre of the centre of the center of the city centre near Express by Holiday Inn . it is not family friendly . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the centre of the centre of the center of the city centre near Express by Holiday Inn . it is not family friendly . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the centre of the centre of the center of the city centre near Express by Holiday Inn . it is not family friendly . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the centre of the centre of the center of the city centre near Express by Holiday Inn . it is not family friendly . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the center of the centre of the centre of the centre of the center of the center of the center of the city . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the center of the centre of the centre of the centre of the center of the center of the center of the city . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the center of the centre of the centre of the centre of the center of the center of the center of the city . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the center of the centre of the centre of the centre of the center of the center of the center of the city . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the center of the centre of the centre of the centre of the center of the center of the center of the city . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]",near the Express by Holiday Inn in the center of the centre of the center of the centre of the centre of the centre of the center of the center of the center of the city . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]",near the Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is not family friendly . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",Green Man is a kid friendly japanese restaurant near Express by Holiday Inn in the riverside area near the Express by Holiday Inn . it is a family friendly japanese restaurant called Green Man . <end> 
